Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Geometry)	Opportunity (Geometry)	Predicted Error Rate (Geometry)	KC (KRE_circle_area)	Opportunity (KRE_circle_area)	Predicted Error Rate (KRE_circle_area)	KC (Khushboo)	Opportunity (Khushboo)	Predicted Error Rate (Khushboo)	KC (MJB-SQRECT-Merge)	Opportunity (MJB-SQRECT-Merge)	Predicted Error Rate (MJB-SQRECT-Merge)	KC (MyKC)	Opportunity (MyKC)	Predicted Error Rate (MyKC)	KC (NNEWWW)	Opportunity (NNEWWW)	Predicted Error Rate (NNEWWW)	KC (New)	Opportunity (New)	Predicted Error Rate (New)	KC (NewModel)	Opportunity (NewModel)	Predicted Error Rate (NewModel)	KC (Single-KC)	Opportunity (Single-KC)	Predicted Error Rate (Single-KC)	KC (Textbook)	Opportunity (Textbook)	Predicted Error Rate (Textbook)	KC (Textbook-test)	Opportunity (Textbook-test)	Predicted Error Rate (Textbook-test)	KC (Unique-step)	Opportunity (Unique-step)	Predicted Error Rate (Unique-step)	KC (Zhulin_Textbook11_SquareRectMerge)	Opportunity (Zhulin_Textbook11_SquareRectMerge)	Predicted Error Rate (Zhulin_Textbook11_SquareRectMerge)	KC (new KC model name)	Opportunity (new KC model name)	Predicted Error Rate (new KC model name)
1000	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	TROGS	1	(SQUARE-AREA QUESTION1)	1996-02-01 01:39:22	1996-02-01 01:39:59	1996-02-01 01:39:59	1996-02-01 01:39:59	37	37	.	correct	0	0	1	.	Geometry	173	0.2827	square-area	4	0.0878	area	121	0.2539	sq_rect-area	27	0.0741	square-area	4	0.0872	square-area	4	0.0872	square-rect-area	27	0.0741	square-rect-area	27	0.0741	Single-KC	173	0.2827	square-area	4	0.0872	rectangle-area	27	0.0741	KC67	1	0.0478	square-rect-area	27	0.0741	square-rect-area	15	0.0779
1001	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	TROGS	1	(SQUARE-AREA QUESTION2)	1996-02-01 01:39:59	1996-02-01 01:40:23	1996-02-01 01:40:23	1996-02-01 01:40:23	24	24	.	correct	0	0	1	.	Geometry	174	0.2827	square-area	5	0.0878	area	122	0.2535	sq_rect-area	28	0.0725	square-area	5	0.0872	square-area	5	0.0872	square-rect-area	28	0.0725	square-rect-area	28	0.0725	Single-KC	174	0.2827	square-area	5	0.0872	rectangle-area	28	0.0725	KC45	1	0.0953	square-rect-area	28	0.0725	square-rect-area	16	0.0753
1002	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	TROGS	1	(SQUARE-AREA QUESTION3)	1996-02-01 01:40:23	1996-02-01 01:40:25	1996-02-01 01:40:25	1996-02-01 01:40:25	2	2	.	correct	0	0	1	.	Geometry	175	0.2826	square-area	6	0.0878	area	123	0.2530	sq_rect-area	29	0.0710	square-area	6	0.0872	square-area	6	0.0872	square-rect-area	29	0.0710	square-rect-area	29	0.0710	Single-KC	175	0.2826	square-area	6	0.0872	rectangle-area	29	0.0710	KC43	1	0.0953	square-rect-area	29	0.0710	square-rect-area	17	0.0728
1003	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	TROGS	1	(SCRAP-METAL-AREA QUESTION1)	1996-02-01 01:40:25	1996-02-01 01:40:27	1996-02-01 01:40:27	1996-02-01 01:40:27	2	2	.	correct	0	0	1	.	Geometry	176	0.2826	compose-by-addition	11	0.3138	compose-by-addition	11	0.3187	compose-by-addition	11	0.3127	compose-by-addition	11	0.3126	compose-by-addition	11	0.3126	compose-by-addition	11	0.3127	compose-by-addition	11	0.3127	Single-KC	176	0.2826	compose-by-addition	11	0.3126	compose-by-addition	11	0.3127	KC104	1	0.2851	compose-by-addition	11	0.3127	compose-by-addition	5	0.3363
1004	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	TROGS	1	(SCRAP-METAL-AREA QUESTION2)	1996-02-01 01:40:27	1996-02-01 01:40:50	1996-02-01 01:40:50	1996-02-01 01:40:50	23	23	.	correct	0	0	1	.	Geometry	177	0.2826	compose-by-addition	12	0.3138	compose-by-addition	12	0.3187	compose-by-addition	12	0.3127	compose-by-addition	12	0.3126	compose-by-addition	12	0.3126	compose-by-addition	12	0.3127	compose-by-addition	12	0.3127	Single-KC	177	0.2826	compose-by-addition	12	0.3126	compose-by-addition	12	0.3127	KC84	1	0.1422	compose-by-addition	12	0.3127	compose-by-addition	6	0.3363
1005	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	TROGS	1	(SCRAP-METAL-AREA QUESTION3)	1996-02-01 01:40:50	1996-02-01 01:41:18	1996-02-01 01:41:18	1996-02-01 01:41:18	28	28	.	correct	0	0	1	.	Geometry	178	0.2825	compose-by-addition	13	0.3138	compose-by-addition	13	0.3187	compose-by-addition	13	0.3127	compose-by-addition	13	0.3126	compose-by-addition	13	0.3126	compose-by-addition	13	0.3127	compose-by-addition	13	0.3127	Single-KC	178	0.2825	compose-by-addition	13	0.3126	compose-by-addition	13	0.3127	KC7	1	0.1884	compose-by-addition	13	0.3127	compose-by-addition	7	0.3363
1006	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	WATERING_VEGGIES	1	(WATERED-AREA QUESTION1)	1996-02-01 01:41:40	1996-02-01 01:41:40	1996-02-01 01:41:41	1996-02-01 01:41:41	1	.	1	incorrect	1	0	1	.	Geometry	179	0.2825	circle-area	11	0.3015	area	124	0.2526	circle-area	14	0.2625	circle-area	14	0.2625	circle-area	14	0.2625	circle-area	14	0.2625	circle-area	14	0.2625	Single-KC	179	0.2825	circle-area	14	0.2625	circle-area	14	0.2625	KC119	1	0.4897	circle-area	14	0.2625	circle-area	14	0.2599
1007	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	WATERING_VEGGIES	1	(TOTAL-GARDEN QUESTION1)	1996-02-01 01:41:41	1996-02-01 01:42:05	1996-02-01 01:42:05	1996-02-01 01:42:05	24	24	.	correct	0	0	1	.	Geometry	180	0.2824	square-area	7	0.0877	area	125	0.2521	sq_rect-area	30	0.0694	square-area	7	0.0872	square-area	7	0.0872	square-rect-area	30	0.0694	square-rect-area	30	0.0694	Single-KC	180	0.2824	square-area	7	0.0872	rectangle-area	30	0.0694	KC36	1	0.2789	square-rect-area	30	0.0694	square-rect-area	18	0.0704
1008	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	WATERING_VEGGIES	1	(UNWATERED-AREA QUESTION1)	1996-02-01 01:42:05	1996-02-01 01:42:17	1996-02-01 01:42:17	1996-02-01 01:42:17	12	12	.	correct	0	0	1	.	Geometry	181	0.2824	compose-by-addition	14	0.3138	compose-by-addition	14	0.3187	compose-by-addition	14	0.3127	compose-by-addition	14	0.3126	compose-by-addition	14	0.3126	compose-by-addition	14	0.3127	compose-by-addition	14	0.3127	Single-KC	181	0.2824	compose-by-addition	14	0.3126	compose-by-addition	14	0.3127	KC83	1	0.2341	compose-by-addition	14	0.3127	compose-by-addition	8	0.3363
1009	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	POGS	1	(SCRAP-METAL-AREA QUESTION1)	1996-02-01 01:42:37	1996-02-01 01:42:37	1996-02-01 01:42:37	1996-02-01 01:42:37	0	0	.	correct	0	0	1	.	Geometry	182	0.2823	compose-by-addition	15	0.3138	compose-by-addition	15	0.3187	compose-by-addition	15	0.3127	compose-by-addition	15	0.3126	compose-by-addition	15	0.3126	compose-by-addition	15	0.3127	compose-by-addition	15	0.3127	Single-KC	182	0.2823	compose-by-addition	15	0.3126	compose-by-addition	15	0.3127	KC94	1	0.6626	compose-by-addition	15	0.3127	compose-by-addition	9	0.3363
1010	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	POGS	1	(SCRAP-METAL-AREA QUESTION2)	1996-02-01 01:42:37	1996-02-01 01:43:09	1996-02-01 01:43:10	1996-02-01 01:43:10	33	.	33	incorrect	1	0	1	.	Geometry	183	0.2823	compose-by-addition	16	0.3138	compose-by-addition	16	0.3187	compose-by-addition	16	0.3127	compose-by-addition	16	0.3126	compose-by-addition	16	0.3126	compose-by-addition	16	0.3127	compose-by-addition	16	0.3127	Single-KC	183	0.2823	compose-by-addition	16	0.3126	compose-by-addition	16	0.3127	KC33	1	0.3804	compose-by-addition	16	0.3127	compose-by-addition	10	0.3363
1011	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	POGS	1	(SCRAP-METAL-AREA QUESTION3)	1996-02-01 01:43:10	1996-02-01 01:43:46	1996-02-01 01:43:47	1996-02-01 01:43:47	37	.	37	incorrect	1	0	1	.	Geometry	184	0.2822	compose-by-addition	17	0.3138	compose-by-addition	17	0.3187	compose-by-addition	17	0.3127	compose-by-addition	17	0.3126	compose-by-addition	17	0.3126	compose-by-addition	17	0.3127	compose-by-addition	17	0.3127	Single-KC	184	0.2822	compose-by-addition	17	0.3126	compose-by-addition	17	0.3127	KC77	1	0.1785	compose-by-addition	17	0.3127	compose-by-addition	11	0.3363
1012	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	ONE_CIRCLE_IN_SQUARE	1	(SHADED-AREA QUESTION1)	1996-02-01 01:44:29	1996-02-01 01:44:29	1996-02-01 01:44:30	1996-02-01 01:44:30	1	.	1	incorrect	1	0	1	.	Geometry	185	0.2822	compose-by-addition	18	0.3138	compose-by-addition	18	0.3187	compose-by-addition	18	0.3127	compose-by-addition	18	0.3126	compose-by-addition	18	0.3126	compose-by-addition	18	0.3127	compose-by-addition	18	0.3127	Single-KC	185	0.2822	compose-by-addition	18	0.3126	compose-by-addition	18	0.3127	KC20	1	0.5731	compose-by-addition	18	0.3127	compose-by-addition	12	0.3363
1013	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	TWO_CIRCLES_IN_CIRCLE	1	(CIRCLE-RADIUS_AB QUESTION1)	1996-02-01 01:45:03	1996-02-01 01:45:03	1996-02-01 01:45:03	1996-02-01 01:45:03	0	0	.	correct	0	0	1	.	Geometry	186	0.2821	compose-by-addition	19	0.3138	compose-by-addition	19	0.3187	compose-by-addition	19	0.3127	compose-by-addition	19	0.3126	compose-by-addition	19	0.3126	compose-by-addition	19	0.3127	compose-by-addition	19	0.3127	Single-KC	186	0.2821	compose-by-addition	19	0.3126	compose-by-addition	19	0.3127	KC32	1	0.5564	compose-by-addition	19	0.3127	compose-by-addition	13	0.3363
1014	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	TWO_CIRCLES_IN_CIRCLE	1	(SHADED-AREA QUESTION1)	1996-02-01 01:45:03	1996-02-01 01:46:18	1996-02-01 01:46:18	1996-02-01 01:46:18	75	75	.	correct	0	0	1	.	Geometry	187	0.2821	compose-by-addition	20	0.3138	compose-by-addition	20	0.3187	compose-by-addition	20	0.3127	compose-by-addition	20	0.3126	compose-by-addition	20	0.3126	compose-by-addition	20	0.3127	compose-by-addition	20	0.3127	Single-KC	187	0.2821	compose-by-addition	20	0.3126	compose-by-addition	20	0.3127	KC129	1	0.6420	compose-by-addition	20	0.3127	compose-by-addition	14	0.3363
1015	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	TWO_CIRCLES_IN_SQUARE	1	(SQUARE-BASE QUESTION1)	1996-02-01 01:48:53	1996-02-01 01:48:53	1996-02-01 01:48:54	1996-02-01 01:48:54	1	.	1	incorrect	1	0	1	.	Geometry	188	0.2821	compose-by-multiplication	21	0.0731	compose-by-multiplication	21	0.0747	compose-by-multiplication	21	0.0726	compose-by-multiplication	21	0.0729	compose-by-multiplication	21	0.0729	compose-by-multiplication	21	0.0726	compose-by-multiplication	21	0.0726	Single-KC	188	0.2821	compose-by-multiplication	21	0.0729	compose-by-multiplication	21	0.0726	KC111	1	0.4787	compose-by-multiplication	21	0.0726	compose-by-multiplication	21	0.0715
1016	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	TWO_CIRCLES_IN_SQUARE	1	(SHADED-AREA QUESTION1)	1996-02-01 01:48:54	1996-02-01 01:48:57	1996-02-01 01:48:58	1996-02-01 01:48:58	4	.	4	incorrect	1	0	1	.	Geometry	189	0.2820	compose-by-addition	21	0.3138	compose-by-addition	21	0.3187	compose-by-addition	21	0.3127	compose-by-addition	21	0.3126	compose-by-addition	21	0.3126	compose-by-addition	21	0.3127	compose-by-addition	21	0.3127	Single-KC	189	0.2820	compose-by-addition	21	0.3126	compose-by-addition	21	0.3127	KC96	1	0.6239	compose-by-addition	21	0.3127	compose-by-addition	15	0.3363
1017	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	POGS	2	(SCRAP-METAL-AREA QUESTION1)	1996-02-01 01:49:15	1996-02-01 01:49:15	1996-02-01 01:49:15	1996-02-01 01:49:15	0	0	.	correct	0	0	1	.	Geometry	190	0.2820	compose-by-addition	22	0.3138	compose-by-addition	22	0.3187	compose-by-addition	22	0.3127	compose-by-addition	22	0.3126	compose-by-addition	22	0.3126	compose-by-addition	22	0.3127	compose-by-addition	22	0.3127	Single-KC	190	0.2820	compose-by-addition	22	0.3126	compose-by-addition	22	0.3127	KC94	2	0.3653	compose-by-addition	22	0.3127	compose-by-addition	16	0.3363
1018	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	POGS	2	(SCRAP-METAL-AREA QUESTION2)	1996-02-01 01:49:15	1996-02-01 01:50:00	1996-02-01 01:50:00	1996-02-01 01:50:00	45	45	.	correct	0	0	1	.	Geometry	191	0.2819	compose-by-addition	23	0.3138	compose-by-addition	23	0.3187	compose-by-addition	23	0.3127	compose-by-addition	23	0.3126	compose-by-addition	23	0.3126	compose-by-addition	23	0.3127	compose-by-addition	23	0.3127	Single-KC	191	0.2819	compose-by-addition	23	0.3126	compose-by-addition	23	0.3127	KC33	2	0.2993	compose-by-addition	23	0.3127	compose-by-addition	17	0.3363
1019	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	POGS	2	(SCRAP-METAL-AREA QUESTION3)	1996-02-01 01:50:00	1996-02-01 01:50:29	1996-02-01 01:50:29	1996-02-01 01:50:29	29	29	.	correct	0	0	1	.	Geometry	192	0.2819	compose-by-addition	24	0.3138	compose-by-addition	24	0.3187	compose-by-addition	24	0.3127	compose-by-addition	24	0.3126	compose-by-addition	24	0.3126	compose-by-addition	24	0.3127	compose-by-addition	24	0.3127	Single-KC	192	0.2819	compose-by-addition	24	0.3126	compose-by-addition	24	0.3127	KC77	2	0.1114	compose-by-addition	24	0.3127	compose-by-addition	18	0.3363
1020	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	LAWN_SPRINKLER	2	(AREA QUESTION1)	1996-02-01 01:51:00	1996-02-01 01:51:00	1996-02-01 01:51:00	1996-02-01 01:51:00	0	0	.	correct	0	0	1	.	Geometry	193	0.2818	circle-area	12	0.2837	area	126	0.2517	circle-area	15	0.2495	circle-area	15	0.2496	circle-area	15	0.2496	circle-area	15	0.2495	circle-area	15	0.2495	Single-KC	193	0.2818	circle-area	15	0.2496	circle-area	15	0.2495	KC52	2	0.1070	circle-area	15	0.2495	circle-area	15	0.2469
1021	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	CIRCLE_RADIUS	1	(DIAMETER QUESTION2)	1996-02-01 01:51:18	1996-02-01 01:51:18	1996-02-01 01:51:18	1996-02-01 01:51:18	0	0	.	correct	0	0	1	.	Geometry	194	0.2818	circle-diameter	11	0.2923	diameter	11	0.2933	circle-diameter	11	0.2916	circle-diameter	11	0.2918	circle-diameter	11	0.2918	circle-diameter	11	0.2916	circle-diameter	11	0.2916	Single-KC	194	0.2818	circle-diameter	11	0.2918	circle-diameter	11	0.2916	KC51	1	0.2093	circle-diameter	11	0.2916	circle-diameter	11	0.2876
1022	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	CIRCLE_RADIUS	1	(AREA QUESTION2)	1996-02-01 01:51:18	1996-02-01 01:52:07	1996-02-01 01:52:07	1996-02-01 01:52:07	49	49	.	correct	0	0	1	.	Geometry	195	0.2817	circle-pi	4	0.1354	area	127	0.2512	circle-area	16	0.2370	circle-area	16	0.2371	circle-area	16	0.2371	circle-area	16	0.2370	circle-area	16	0.2370	Single-KC	195	0.2817	circle-area	16	0.2371	circle-area	16	0.2370	KC72	1	0.0607	circle-area	16	0.2370	circle-area	16	0.2344
1023	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	CIRCLE_RADIUS	1	(CIRCUMFERENCE QUESTION2)	1996-02-01 01:52:07	1996-02-01 01:52:28	1996-02-01 01:52:28	1996-02-01 01:52:28	21	21	.	correct	0	0	1	.	Geometry	196	0.2817	circle-circumference	10	0.2208	circumference	10	0.2217	circle-circumference	10	0.2204	circle-circumference	10	0.2205	circle-circumference	10	0.2205	circle-circumference	10	0.2204	circle-circumference	10	0.2204	Single-KC	196	0.2817	circle-circumference	10	0.2205	circle-circumference	10	0.2204	KC14	1	0.0000	circle-circumference	10	0.2204	circle-circumference	10	0.2172
1024	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	DOG_ON_A_ROPE	2	(AREA QUESTION1)	1996-02-01 01:52:37	1996-02-01 01:52:37	1996-02-01 01:52:37	1996-02-01 01:52:37	0	0	.	correct	0	0	1	.	Geometry	197	0.2817	circle-area	13	0.2665	area	128	0.2508	circle-area	17	0.2249	circle-area	17	0.2251	circle-area	17	0.2251	circle-area	17	0.2249	circle-area	17	0.2249	Single-KC	197	0.2817	circle-area	17	0.2251	circle-area	17	0.2249	KC103	2	0.0000	circle-area	17	0.2249	circle-area	17	0.2224
1025	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	DOG_ON_A_ROPE	2	(CIRCUMFERENCE QUESTION1)	1996-02-01 01:52:37	1996-02-01 01:52:53	1996-02-01 01:52:53	1996-02-01 01:52:53	16	16	.	correct	0	0	1	.	Geometry	198	0.2816	circle-circumference	11	0.2097	circumference	11	0.2115	circle-circumference	11	0.2092	circle-circumference	11	0.2093	circle-circumference	11	0.2093	circle-circumference	11	0.2092	circle-circumference	11	0.2092	Single-KC	198	0.2816	circle-circumference	11	0.2093	circle-circumference	11	0.2092	KC87	2	0.2987	circle-circumference	11	0.2092	circle-circumference	11	0.2059
1026	All Data	Stu_4e8a5be7f2663d2ccccfb59c684d5452	Unit Area	TRIANGLE_AREA	3	(AREA QUESTION1)	1996-02-01 01:53:08	1996-02-01 01:53:08	1996-02-01 01:53:08	1996-02-01 01:53:08	0	0	.	correct	0	0	1	.	Geometry	199	0.2816	triangle-area	28	0.1936	area	129	0.2503	triangle-area	28	0.1925	triangle-area	28	0.1932	triangle-area	28	0.1932	triangle-area	28	0.1925	triangle-area	28	0.1925	Single-KC	199	0.2816	triangle-area	28	0.1932	triangle-area	28	0.1925	KC37	3	0.1390	triangle-area	28	0.1925	triangle-area	28	0.1904
1027	All Data	Stu_58d8c63d6e15a65f05b2e59e0a285d8f	Unit Area	RECTANGLE_ABCD	1	(HEIGHT QUESTION2)	1996-02-01 00:00:35	1996-02-01 00:00:35	1996-02-01 00:00:35	1996-02-01 00:00:35	0	0	.	correct	0	0	1	.	Geometry	1	0.2349	rectangle-area	1	0.1167	area	1	0.2585	sq_rect-area	1	0.1099	rectangle-area	1	0.1168	rectangle-area	1	0.1168	square-rect-area	1	0.1099	square-rect-area	1	0.1099	Single-KC	1	0.2349	rectangle-area	1	0.1168	rectangle-area	1	0.1099	KC69	1	0.1458	square-rect-area	1	0.1099	square-rect-area	1	0.1068
1028	All Data	Stu_58d8c63d6e15a65f05b2e59e0a285d8f	Unit Area	RECTANGLE_ABCD	1	(BASE QUESTION3)	1996-02-01 00:00:35	1996-02-01 00:00:55	1996-02-01 00:00:55	1996-02-01 00:00:55	20	20	.	correct	0	0	1	.	Geometry	2	0.2349	rectangle-area	2	0.1131	area	2	0.2580	sq_rect-area	2	0.1076	rectangle-area	2	0.1131	rectangle-area	2	0.1131	square-rect-area	2	0.1076	square-rect-area	2	0.1076	Single-KC	2	0.2349	rectangle-area	2	0.1131	rectangle-area	2	0.1076	KC16	1	0.1140	square-rect-area	2	0.1076	square-rect-area	2	0.1033
1029	All Data	Stu_58d8c63d6e15a65f05b2e59e0a285d8f	Unit Area	RECTANGLE_ABCD	1	(AREA QUESTION1)	1996-02-01 00:00:55	1996-02-01 00:01:03	1996-02-01 00:01:03	1996-02-01 00:01:03	8	8	.	correct	0	0	1	.	Geometry	3	0.2348	rectangle-area	3	0.1095	area	3	0.2575	sq_rect-area	3	0.1054	rectangle-area	3	0.1096	rectangle-area	3	0.1096	square-rect-area	3	0.1054	square-rect-area	3	0.1054	Single-KC	3	0.2348	rectangle-area	3	0.1096	rectangle-area	3	0.1054	KC12	1	0.0831	square-rect-area	3	0.1054	square-rect-area	3	0.0999
1030	All Data	Stu_58d8c63d6e15a65f05b2e59e0a285d8f	Unit Area	BUILDING_A_SIDEWALK	1	(POOL-AREA QUESTION1)	1996-02-01 00:01:09	1996-02-01 00:01:09	1996-02-01 00:01:09	1996-02-01 00:01:09	0	0	.	correct	0	0	1	.	Geometry	4	0.2348	rectangle-area	4	0.1061	area	4	0.2571	sq_rect-area	4	0.1032	rectangle-area	4	0.1061	rectangle-area	4	0.1061	square-rect-area	4	0.1032	square-rect-area	4	0.1032	Single-KC	4	0.2348	rectangle-area	4	0.1061	rectangle-area	4	0.1032	KC39	1	0.0729	square-rect-area	4	0.1032	square-rect-area	4	0.0967
1031	All Data	Stu_58d8c63d6e15a65f05b2e59e0a285d8f	Unit Area	BUILDING_A_SIDEWALK	1	(POOL-AREA QUESTION2)	1996-02-01 00:01:09	1996-02-01 00:01:15	1996-02-01 00:01:15	1996-02-01 00:01:15	6	6	.	correct	0	0	1	.	Geometry	5	0.2348	rectangle-area	5	0.1028	area	5	0.2566	sq_rect-area	5	0.1010	rectangle-area	5	0.1027	rectangle-area	5	0.1027	square-rect-area	5	0.1010	square-rect-area	5	0.1010	Single-KC	5	0.2348	rectangle-area	5	0.1027	rectangle-area	5	0.1010	KC95	1	0.0222	square-rect-area	5	0.1010	square-rect-area	5	0.0935
1032	All Data	Stu_58d8c63d6e15a65f05b2e59e0a285d8f	Unit Area	BUILDING_A_SIDEWALK	1	(POOL-AREA QUESTION3)	1996-02-01 00:01:15	1996-02-01 00:01:19	1996-02-01 00:01:19	1996-02-01 00:01:19	4	4	.	correct	0	0	1	.	Geometry	6	0.2347	rectangle-area	6	0.0995	area	6	0.2562	sq_rect-area	6	0.0989	rectangle-area	6	0.0995	rectangle-area	6	0.0995	square-rect-area	6	0.0989	square-rect-area	6	0.0989	Single-KC	6	0.2347	rectangle-area	6	0.0995	rectangle-area	6	0.0989	KC9	1	0.0466	square-rect-area	6	0.0989	square-rect-area	6	0.0904
1033	All Data	Stu_58d8c63d6e15a65f05b2e59e0a285d8f	Unit Area	BUILDING_A_SIDEWALK	1	(LARGE-RECTANGLE-AREA QUESTION1)	1996-02-01 00:01:19	1996-02-01 00:01:22	1996-02-01 00:01:22	1996-02-01 00:01:22	3	3	.	correct	0	0	1	.	Geometry	7	0.2347	rectangle-area	7	0.0963	area	7	0.2557	sq_rect-area	7	0.0968	rectangle-area	7	0.0963	rectangle-area	7	0.0963	square-rect-area	7	0.0968	square-rect-area	7	0.0968	Single-KC	7	0.2347	rectangle-area	7	0.0963	rectangle-area	7	0.0968	KC53	1	0.0475	square-rect-area	7	0.0968	square-rect-area	7	0.0874
1034	All Data	Stu_58d8c63d6e15a65f05b2e59e0a285d8f	Unit Area	BUILDING_A_SIDEWALK	1	(LARGE-RECTANGLE-AREA QUESTION2)	1996-02-01 00:01:22	1996-02-01 00:01:25	1996-02-01 00:01:25	1996-02-01 00:01:25	3	3	.	correct	0	0	1	.	Geometry	8	0.2346	rectangle-area	8	0.0933	area	8	0.2552	sq_rect-area	8	0.0948	rectangle-area	8	0.0932	rectangle-area	8	0.0932	square-rect-area	8	0.0948	square-rect-area	8	0.0948	Single-KC	8	0.2346	rectangle-area	8	0.0932	rectangle-area	8	0.0948	KC8	1	0.0000	square-rect-area	8	0.0948	square-rect-area	8	0.0845
1035	All Data	Stu_58d8c63d6e15a65f05b2e59e0a285d8f	Unit Area	BUILDING_A_SIDEWALK	1	(LARGE-RECTANGLE-AREA QUESTION3)	1996-02-01 00:01:25	1996-02-01 00:01:28	1996-02-01 00:01:28	1996-02-01 00:01:28	3	3	.	correct	0	0	1	.	Geometry	9	0.2346	rectangle-area	9	0.0903	area	9	0.2548	sq_rect-area	9	0.0928	rectangle-area	9	0.0902	rectangle-area	9	0.0902	square-rect-area	9	0.0928	square-rect-area	9	0.0928	Single-KC	9	0.2346	rectangle-area	9	0.0902	rectangle-area	9	0.0928	KC127	1	0.0475	square-rect-area	9	0.0928	square-rect-area	9	0.0817
1036	All Data	Stu_58d8c63d6e15a65f05b2e59e0a285d8f	Unit Area	BUILDING_A_SIDEWALK	1	(SIDEWALK-AREA QUESTION1)	1996-02-01 00:01:28	1996-02-01 00:01:31	1996-02-01 00:01:32	1996-02-01 00:01:32	4	.	4	incorrect	1	0	1	.	Geometry	10	0.2346	compose-by-addition	1	0.2747	compose-by-addition	1	0.2641	compose-by-addition	1	0.2760	compose-by-addition	1	0.2743	compose-by-addition	1	0.2743	compose-by-addition	1	0.2760	compose-by-addition	1	0.2760	Single-KC	10	0.2346	compose-by-addition	1	0.2743	compose-by-addition	1	0.2760	KC62	1	0.2291	compose-by-addition	1	0.2760	compose-by-addition	1	0.2996
1037	All Data	Stu_58d8c63d6e15a65f05b2e59e0a285d8f	Unit Area	BUILDING_A_SIDEWALK	1	(SIDEWALK-AREA QUESTION2)	1996-02-01 00:01:32	1996-02-01 00:02:04	1996-02-01 00:02:04	1996-02-01 00:02:04	32	32	.	correct	0	0	1	.	Geometry	11	0.2345	compose-by-addition	2	0.2747	compose-by-addition	2	0.2641	compose-by-addition	2	0.2760	compose-by-addition	2	0.2743	compose-by-addition	2	0.2743	compose-by-addition	2	0.2760	compose-by-addition	2	0.2760	Single-KC	11	0.2345	compose-by-addition	2	0.2743	compose-by-addition	2	0.2760	KC113	1	0.0620	compose-by-addition	2	0.2760	compose-by-addition	2	0.2996
1038	All Data	Stu_58d8c63d6e15a65f05b2e59e0a285d8f	Unit Area	BUILDING_A_SIDEWALK	1	(SIDEWALK-AREA QUESTION3)	1996-02-01 00:02:04	1996-02-01 00:02:10	1996-02-01 00:02:10	1996-02-01 00:02:10	6	6	.	correct	0	0	1	.	Geometry	12	0.2345	compose-by-addition	3	0.2747	compose-by-addition	3	0.2641	compose-by-addition	3	0.2760	compose-by-addition	3	0.2743	compose-by-addition	3	0.2743	compose-by-addition	3	0.2760	compose-by-addition	3	0.2760	Single-KC	12	0.2345	compose-by-addition	3	0.2743	compose-by-addition	3	0.2760	KC128	1	0.0226	compose-by-addition	3	0.2760	compose-by-addition	3	0.2996
